day,hour,minute,number_of_games
2.0,10.0,42.0,44555
2.0,10.0,43.0,44656
2.0,10.0,44.0,44681
2.0,10.0,45.0,44904
2.0,10.0,46.0,44940
2.0,10.0,47.0,44568
2.0,10.0,48.0,45182
2.0,10.0,49.0,45182
2.0,10.0,50.0,44854
2.0,10.0,51.0,44823
2.0,10.0,52.0,44939
2.0,10.0,53.0,44954
2.0,10.0,54.0,44236
2.0,10.0,55.0,42754
2.0,10.0,56.0,41486
2.0,10.0,57.0,40667
2.0,10.0,58.0,40857
2.0,10.0,59.0,40363
2.0,11.0,0.0,51061
2.0,11.0,1.0,43534
2.0,11.0,2.0,44118
2.0,11.0,3.0,43683
2.0,11.0,4.0,44436
2.0,11.0,5.0,44755
2.0,11.0,6.0,45236
2.0,11.0,7.0,44827
2.0,11.0,8.0,45303
2.0,11.0,9.0,45466
2.0,11.0,10.0,45639
2.0,11.0,11.0,45594
2.0,11.0,12.0,45765
2.0,11.0,13.0,45657
2.0,11.0,14.0,46010
2.0,11.0,15.0,46104
2.0,11.0,16.0,46126
2.0,11.0,17.0,46252
2.0,11.0,18.0,46490
2.0,11.0,19.0,46462
2.0,11.0,20.0,46323
2.0,11.0,21.0,46676
2.0,11.0,22.0,46512
2.0,11.0,23.0,47100
2.0,11.0,24.0,46507
2.0,11.0,25.0,46396
2.0,11.0,26.0,45731
2.0,11.0,27.0,45477
2.0,11.0,28.0,45432
2.0,11.0,29.0,45592
2.0,11.0,30.0,48764
2.0,11.0,31.0,47362
2.0,11.0,32.0,47889
2.0,11.0,33.0,47949
2.0,11.0,34.0,48069
2.0,11.0,35.0,48428
2.0,11.0,36.0,48738
2.0,11.0,37.0,49085
2.0,11.0,38.0,48693
2.0,11.0,39.0,49501
2.0,11.0,40.0,48679
2.0,11.0,41.0,49665
2.0,11.0,42.0,49215
2.0,11.0,43.0,49247
2.0,11.0,44.0,49333
2.0,11.0,45.0,49679
2.0,11.0,46.0,49578
2.0,11.0,47.0,49357
2.0,11.0,48.0,49429
2.0,11.0,49.0,49619
2.0,11.0,50.0,49438
2.0,11.0,51.0,49404
2.0,11.0,52.0,49026
2.0,11.0,53.0,49127
2.0,11.0,54.0,48356
2.0,11.0,55.0,46536
2.0,11.0,56.0,44194
2.0,11.0,57.0,43436
2.0,11.0,58.0,43658
2.0,11.0,59.0,43223
2.0,12.0,0.0,56752
2.0,12.0,1.0,46764
2.0,12.0,2.0,47597
2.0,12.0,3.0,47162
2.0,12.0,4.0,48306
2.0,12.0,5.0,48117
2.0,12.0,6.0,49236
2.0,12.0,7.0,48632
2.0,12.0,8.0,49180
2.0,12.0,9.0,49471
2.0,12.0,10.0,49803
2.0,12.0,11.0,49292
2.0,12.0,12.0,49872
2.0,12.0,13.0,50050
2.0,12.0,14.0,49869
2.0,12.0,15.0,49737
2.0,12.0,16.0,50165
2.0,12.0,17.0,50074
2.0,12.0,18.0,50418
2.0,12.0,19.0,50395
2.0,12.0,20.0,50451
2.0,12.0,21.0,50588
2.0,12.0,22.0,50505
2.0,12.0,23.0,50457
2.0,12.0,24.0,50814
2.0,12.0,25.0,50165
2.0,12.0,26.0,49250
2.0,12.0,27.0,48057
2.0,12.0,28.0,48594
2.0,12.0,29.0,47914
2.0,12.0,30.0,52076
2.0,12.0,31.0,49959
2.0,12.0,32.0,50603
2.0,12.0,33.0,50802
2.0,12.0,34.0,50831
2.0,12.0,35.0,51036
2.0,12.0,36.0,51579
2.0,12.0,37.0,51463
2.0,12.0,38.0,51546
2.0,12.0,39.0,51499
2.0,12.0,40.0,51479
2.0,12.0,41.0,51709
2.0,12.0,42.0,51679
2.0,12.0,43.0,51844
2.0,12.0,44.0,51394
2.0,12.0,45.0,51882
2.0,12.0,46.0,51652
2.0,12.0,47.0,51307
2.0,12.0,48.0,51780
2.0,12.0,49.0,51892
2.0,12.0,50.0,52163
2.0,12.0,51.0,51648
2.0,12.0,52.0,52059
2.0,12.0,53.0,51671
2.0,12.0,54.0,51279
2.0,12.0,55.0,49561
2.0,12.0,56.0,47796
2.0,12.0,57.0,46955
2.0,12.0,58.0,46985
2.0,12.0,59.0,46728
2.0,13.0,0.0,60241
2.0,13.0,1.0,50358
2.0,13.0,2.0,51525
2.0,13.0,3.0,51062
2.0,13.0,4.0,51871
2.0,13.0,5.0,52244
2.0,13.0,6.0,53442
2.0,13.0,7.0,52590
2.0,13.0,8.0,53128
2.0,13.0,9.0,53224
2.0,13.0,10.0,53537
2.0,13.0,11.0,53761
2.0,13.0,12.0,53542
2.0,13.0,13.0,54123
2.0,13.0,14.0,53687
2.0,13.0,15.0,54142
2.0,13.0,16.0,54698
2.0,13.0,17.0,54250
2.0,13.0,18.0,54783
2.0,13.0,19.0,54197
2.0,13.0,20.0,54331
2.0,13.0,21.0,55324
2.0,13.0,22.0,54485
2.0,13.0,23.0,54740
2.0,13.0,24.0,54683
2.0,13.0,25.0,54298
2.0,13.0,26.0,52877
2.0,13.0,27.0,52226
2.0,13.0,28.0,52450
2.0,13.0,29.0,52009
2.0,13.0,30.0,56095
2.0,13.0,31.0,53815
2.0,13.0,32.0,55189
2.0,13.0,33.0,54444
2.0,13.0,34.0,55181
2.0,13.0,35.0,54860
2.0,13.0,36.0,55583
2.0,13.0,37.0,55576
2.0,13.0,38.0,55851
2.0,13.0,39.0,55478
2.0,13.0,40.0,55834
2.0,13.0,41.0,55744
2.0,13.0,42.0,56026
2.0,13.0,43.0,56001
2.0,13.0,44.0,56121
2.0,13.0,45.0,56063
2.0,13.0,46.0,55715
2.0,13.0,47.0,56221
2.0,13.0,48.0,55772
2.0,13.0,49.0,56658
2.0,13.0,50.0,55718
2.0,13.0,51.0,55912
2.0,13.0,52.0,55421
2.0,13.0,53.0,54999
2.0,13.0,54.0,54407
2.0,13.0,55.0,53148
2.0,13.0,56.0,50197
2.0,13.0,57.0,49651
2.0,13.0,58.0,48844
2.0,13.0,59.0,48879
2.0,14.0,0.0,66021
2.0,14.0,1.0,53739
2.0,14.0,2.0,55020
2.0,14.0,3.0,54337
2.0,14.0,4.0,55445
2.0,14.0,5.0,55694
2.0,14.0,6.0,56432
2.0,14.0,7.0,56543
2.0,14.0,8.0,56223
2.0,14.0,9.0,57108
2.0,14.0,10.0,57642
2.0,14.0,11.0,57594
2.0,14.0,12.0,57487
2.0,14.0,13.0,57592
2.0,14.0,14.0,57617
2.0,14.0,15.0,57795
2.0,14.0,16.0,58400
2.0,14.0,17.0,58185
2.0,14.0,18.0,58205
2.0,14.0,19.0,58349
2.0,14.0,20.0,57982
2.0,14.0,21.0,58550
2.0,14.0,22.0,58453
2.0,14.0,23.0,58672
2.0,14.0,24.0,58433
2.0,14.0,25.0,58489
2.0,14.0,26.0,56740
2.0,14.0,27.0,56373
2.0,14.0,28.0,56461
2.0,14.0,29.0,56268
2.0,14.0,30.0,59294
2.0,14.0,31.0,57457
2.0,14.0,32.0,58940
2.0,14.0,33.0,58561
2.0,14.0,34.0,58706
2.0,14.0,35.0,58770
2.0,14.0,36.0,58646
2.0,14.0,37.0,59231
2.0,14.0,38.0,59174
2.0,14.0,39.0,59385
2.0,14.0,40.0,59200
2.0,14.0,41.0,59165
2.0,14.0,42.0,59894
2.0,14.0,43.0,59181
2.0,14.0,44.0,59275
2.0,14.0,45.0,59417
2.0,14.0,46.0,59739
2.0,14.0,47.0,59623
2.0,14.0,48.0,59723
2.0,14.0,49.0,59988
2.0,14.0,50.0,59082
2.0,14.0,51.0,59104
2.0,14.0,52.0,59573
2.0,14.0,53.0,58950
2.0,14.0,54.0,58876
2.0,14.0,55.0,55754
2.0,14.0,56.0,54436
2.0,14.0,57.0,53590
2.0,14.0,58.0,53456
2.0,14.0,59.0,52374
2.0,15.0,0.0,68859
2.0,15.0,1.0,57453
2.0,15.0,2.0,58336
2.0,15.0,3.0,57746
2.0,15.0,4.0,58533
2.0,15.0,5.0,59383
2.0,15.0,6.0,59869
2.0,15.0,7.0,59672
2.0,15.0,8.0,60066
2.0,15.0,9.0,60490
2.0,15.0,10.0,60249
2.0,15.0,11.0,60242
2.0,15.0,12.0,60959
2.0,15.0,13.0,61222
2.0,15.0,14.0,60764
2.0,15.0,15.0,60732
2.0,15.0,16.0,61198
2.0,15.0,17.0,61630
2.0,15.0,18.0,61477
2.0,15.0,19.0,61284
2.0,15.0,20.0,61998
2.0,15.0,21.0,61451
2.0,15.0,22.0,61396
2.0,15.0,23.0,61745
2.0,15.0,24.0,61512
2.0,15.0,25.0,61220
2.0,15.0,26.0,59564
2.0,15.0,27.0,58948
2.0,15.0,28.0,58247
2.0,15.0,29.0,58824
2.0,15.0,30.0,62108
2.0,15.0,31.0,60305
2.0,15.0,32.0,61920
2.0,15.0,33.0,61064
2.0,15.0,34.0,61745
2.0,15.0,35.0,61499
2.0,15.0,36.0,62181
2.0,15.0,37.0,61956
2.0,15.0,38.0,62320
2.0,15.0,39.0,62396
2.0,15.0,40.0,62078
2.0,15.0,41.0,62231
2.0,15.0,42.0,62355
2.0,15.0,43.0,62135
2.0,15.0,44.0,62491
2.0,15.0,45.0,62202
2.0,15.0,46.0,62526
2.0,15.0,47.0,62353
2.0,15.0,48.0,62681
2.0,15.0,49.0,62358
2.0,15.0,50.0,62378
2.0,15.0,51.0,62345
2.0,15.0,52.0,61958
2.0,15.0,53.0,61885
2.0,15.0,54.0,61198
2.0,15.0,55.0,58947
2.0,15.0,56.0,56479
2.0,15.0,57.0,55547
2.0,15.0,58.0,55208
2.0,15.0,59.0,54217
2.0,16.0,0.0,75861
2.0,16.0,1.0,59771
2.0,16.0,2.0,62153
2.0,16.0,3.0,61080
2.0,16.0,4.0,62458
2.0,16.0,5.0,62381
2.0,16.0,6.0,63336
2.0,16.0,7.0,63321
2.0,16.0,8.0,63857
2.0,16.0,9.0,63789
2.0,16.0,10.0,64540
2.0,16.0,11.0,64424
2.0,16.0,12.0,63807
2.0,16.0,13.0,64434
2.0,16.0,14.0,64544
2.0,16.0,15.0,64631
2.0,16.0,16.0,65714
2.0,16.0,17.0,65311
2.0,16.0,18.0,64891
2.0,16.0,19.0,65257
2.0,16.0,20.0,65551
2.0,16.0,21.0,65697
2.0,16.0,22.0,65422
2.0,16.0,23.0,65564
2.0,16.0,24.0,65697
2.0,16.0,25.0,65523
2.0,16.0,26.0,65561
2.0,16.0,27.0,64910
2.0,16.0,28.0,65351
2.0,16.0,29.0,65516
2.0,16.0,30.0,66135
2.0,16.0,31.0,65497
2.0,16.0,32.0,66434
2.0,16.0,33.0,66344
2.0,16.0,34.0,66146
2.0,16.0,35.0,66468
2.0,16.0,36.0,66049
2.0,16.0,37.0,66703
2.0,16.0,38.0,66510
2.0,16.0,39.0,66569
2.0,16.0,40.0,66468
2.0,16.0,41.0,67013
2.0,16.0,42.0,66619
2.0,16.0,43.0,66487
2.0,16.0,44.0,66217
2.0,16.0,45.0,66331
2.0,16.0,46.0,66488
2.0,16.0,47.0,66773
2.0,16.0,48.0,66149
2.0,16.0,49.0,66479
2.0,16.0,50.0,66606
2.0,16.0,51.0,66767
2.0,16.0,52.0,65835
2.0,16.0,53.0,65737
2.0,16.0,54.0,65129
2.0,16.0,55.0,63506
2.0,16.0,56.0,61990
2.0,16.0,57.0,62300
2.0,16.0,58.0,61816
2.0,16.0,59.0,59375
2.0,17.0,0.0,76593
2.0,17.0,1.0,63289
2.0,17.0,2.0,64227
2.0,17.0,3.0,63876
2.0,17.0,4.0,64823
2.0,17.0,5.0,65869
2.0,17.0,6.0,66584
2.0,17.0,7.0,65763
2.0,17.0,8.0,66402
2.0,17.0,9.0,66445
2.0,17.0,10.0,67089
2.0,17.0,11.0,66832
2.0,17.0,12.0,67094
2.0,17.0,13.0,66515
2.0,17.0,14.0,66575
2.0,17.0,15.0,67386
2.0,17.0,16.0,67435
2.0,17.0,17.0,67526
2.0,17.0,18.0,67511
2.0,17.0,19.0,67609
2.0,17.0,20.0,67389
2.0,17.0,21.0,68246
2.0,17.0,22.0,67545
2.0,17.0,23.0,67290
2.0,17.0,24.0,67493
2.0,17.0,25.0,67007
2.0,17.0,26.0,66769
2.0,17.0,27.0,65681
2.0,17.0,28.0,65751
2.0,17.0,29.0,65892
2.0,17.0,30.0,68245
2.0,17.0,31.0,67537
2.0,17.0,32.0,68077
2.0,17.0,33.0,67990
2.0,17.0,34.0,68244
2.0,17.0,35.0,68060
2.0,17.0,36.0,68753
2.0,17.0,37.0,68344
2.0,17.0,38.0,68756
2.0,17.0,39.0,68846
2.0,17.0,40.0,68602
2.0,17.0,41.0,68430
2.0,17.0,42.0,68855
2.0,17.0,43.0,68472
2.0,17.0,44.0,68706
2.0,17.0,45.0,68500
2.0,17.0,46.0,68693
2.0,17.0,47.0,68634
2.0,17.0,48.0,68661
2.0,17.0,49.0,68302
2.0,17.0,50.0,68826
2.0,17.0,51.0,68818
2.0,17.0,52.0,68129
2.0,17.0,53.0,67769
2.0,17.0,54.0,67242
2.0,17.0,55.0,65878
2.0,17.0,56.0,64059
2.0,17.0,57.0,63270
2.0,17.0,58.0,62793
2.0,17.0,59.0,61531
2.0,18.0,0.0,74968
2.0,18.0,1.0,65160
2.0,18.0,2.0,66472
2.0,18.0,3.0,65994
2.0,18.0,4.0,66308
2.0,18.0,5.0,66540
2.0,18.0,6.0,67077
2.0,18.0,7.0,67017
2.0,18.0,8.0,67497
2.0,18.0,9.0,68009
2.0,18.0,10.0,68030
2.0,18.0,11.0,68081
2.0,18.0,12.0,67728
2.0,18.0,13.0,67887
2.0,18.0,14.0,67848
2.0,18.0,15.0,67930
2.0,18.0,16.0,68389
2.0,18.0,17.0,67812
2.0,18.0,18.0,68262
2.0,18.0,19.0,68196
2.0,18.0,20.0,68453
2.0,18.0,21.0,67732
2.0,18.0,22.0,67971
2.0,18.0,23.0,67861
2.0,18.0,24.0,68128
2.0,18.0,25.0,67727
2.0,18.0,26.0,66584
2.0,18.0,27.0,65231
2.0,18.0,28.0,65559
2.0,18.0,29.0,64986
2.0,18.0,30.0,69179
2.0,18.0,31.0,66727
2.0,18.0,32.0,67809
2.0,18.0,33.0,66910
2.0,18.0,34.0,68150
2.0,18.0,35.0,68287
2.0,18.0,36.0,68554
2.0,18.0,37.0,68105
2.0,18.0,38.0,68393
2.0,18.0,39.0,68244
2.0,18.0,40.0,68150
2.0,18.0,41.0,68050
2.0,18.0,42.0,68316
2.0,18.0,43.0,67935
2.0,18.0,44.0,68159
2.0,18.0,45.0,67885
2.0,18.0,46.0,68058
2.0,18.0,47.0,68165
2.0,18.0,48.0,68065
2.0,18.0,49.0,68172
2.0,18.0,50.0,67760
2.0,18.0,51.0,67753
2.0,18.0,52.0,67786
2.0,18.0,53.0,67617
2.0,18.0,54.0,66989
2.0,18.0,55.0,65925
2.0,18.0,56.0,64457
2.0,18.0,57.0,63962
2.0,18.0,58.0,63410
2.0,18.0,59.0,62654
2.0,19.0,0.0,73316
2.0,19.0,1.0,64784
2.0,19.0,2.0,66272
2.0,19.0,3.0,64408
2.0,19.0,4.0,65973
2.0,19.0,5.0,65161
2.0,19.0,6.0,65839
2.0,19.0,7.0,65471
2.0,19.0,8.0,65699
2.0,19.0,9.0,65874
2.0,19.0,10.0,65956
2.0,19.0,11.0,65720
2.0,19.0,12.0,66189
2.0,19.0,13.0,65764
2.0,19.0,14.0,66054
2.0,19.0,15.0,65997
2.0,19.0,16.0,66416
2.0,19.0,17.0,66231
2.0,19.0,18.0,65821
2.0,19.0,19.0,65880
2.0,19.0,20.0,66023
2.0,19.0,21.0,66323
2.0,19.0,22.0,66294
2.0,19.0,23.0,66087
2.0,19.0,24.0,66138
2.0,19.0,25.0,65682
2.0,19.0,26.0,64704
2.0,19.0,27.0,64387
2.0,19.0,28.0,64291
2.0,19.0,29.0,63376
2.0,19.0,30.0,67812
2.0,19.0,31.0,65218
2.0,19.0,32.0,67654
2.0,19.0,33.0,66931
2.0,19.0,34.0,68156
2.0,19.0,35.0,67209
2.0,19.0,36.0,68175
2.0,19.0,37.0,67633
2.0,19.0,38.0,67191
2.0,19.0,39.0,67670
2.0,19.0,40.0,66869
2.0,19.0,41.0,66842
2.0,19.0,42.0,67865
2.0,19.0,43.0,67344
2.0,19.0,44.0,67105
2.0,19.0,45.0,66573
2.0,19.0,46.0,66744
2.0,19.0,47.0,66419
2.0,19.0,48.0,66316
2.0,19.0,49.0,66658
2.0,19.0,50.0,65684
2.0,19.0,51.0,65984
2.0,19.0,52.0,65751
2.0,19.0,53.0,65559
2.0,19.0,54.0,65375
2.0,19.0,55.0,63679
2.0,19.0,56.0,62171
2.0,19.0,57.0,61148
2.0,19.0,58.0,59280
2.0,19.0,59.0,58440
2.0,20.0,0.0,72135
2.0,20.0,1.0,64434
2.0,20.0,2.0,64415
2.0,20.0,3.0,64220
2.0,20.0,4.0,64964
2.0,20.0,5.0,65651
2.0,20.0,6.0,65344
2.0,20.0,7.0,65429
2.0,20.0,8.0,65443
2.0,20.0,9.0,66025
2.0,20.0,10.0,65843
2.0,20.0,11.0,66618
2.0,20.0,12.0,65866
2.0,20.0,13.0,65779
2.0,20.0,14.0,66092
2.0,20.0,15.0,65764
2.0,20.0,16.0,66282
2.0,20.0,17.0,65978
2.0,20.0,18.0,65699
2.0,20.0,19.0,65761
2.0,20.0,20.0,66215
2.0,20.0,21.0,66073
2.0,20.0,22.0,65731
2.0,20.0,23.0,65575
2.0,20.0,24.0,65298
2.0,20.0,25.0,64626
2.0,20.0,26.0,64671
2.0,20.0,27.0,63833
2.0,20.0,28.0,63558
2.0,20.0,29.0,63039
2.0,20.0,30.0,65376
2.0,20.0,31.0,64218
2.0,20.0,32.0,64947
2.0,20.0,33.0,64468
2.0,20.0,34.0,65656
2.0,20.0,35.0,64846
2.0,20.0,36.0,65098
2.0,20.0,37.0,64991
2.0,20.0,38.0,65094
2.0,20.0,39.0,65842
2.0,20.0,40.0,65410
2.0,20.0,41.0,65359
2.0,20.0,42.0,65155
2.0,20.0,43.0,65239
2.0,20.0,44.0,65186
2.0,20.0,45.0,64946
2.0,20.0,46.0,64888
2.0,20.0,47.0,64546
2.0,20.0,48.0,64858
2.0,20.0,49.0,64703
2.0,20.0,50.0,63875
2.0,20.0,51.0,64095
2.0,20.0,52.0,63465
2.0,20.0,53.0,63295
2.0,20.0,54.0,62766
2.0,20.0,55.0,60697
2.0,20.0,56.0,60134
2.0,20.0,57.0,59519
2.0,20.0,58.0,59085
2.0,20.0,59.0,56431
2.0,21.0,0.0,65117
2.0,21.0,1.0,58600
2.0,21.0,2.0,58742
2.0,21.0,3.0,58193
2.0,21.0,4.0,59173
2.0,21.0,5.0,59044
2.0,21.0,6.0,59409
2.0,21.0,7.0,59658
2.0,21.0,8.0,59210
2.0,21.0,9.0,59666
2.0,21.0,10.0,59585
2.0,21.0,11.0,59261
2.0,21.0,12.0,59425
2.0,21.0,13.0,59488
2.0,21.0,14.0,59213
2.0,21.0,15.0,58986
2.0,21.0,16.0,58760
2.0,21.0,17.0,58954
2.0,21.0,18.0,58975
2.0,21.0,19.0,58586
2.0,21.0,20.0,58643
2.0,21.0,21.0,58524
2.0,21.0,22.0,58081
2.0,21.0,23.0,58233
2.0,21.0,24.0,57656
2.0,21.0,25.0,57911
2.0,21.0,26.0,57456
2.0,21.0,27.0,56567
2.0,21.0,28.0,56067
2.0,21.0,29.0,55182
2.0,21.0,30.0,59001
2.0,21.0,31.0,56664
2.0,21.0,32.0,57776
2.0,21.0,33.0,56765
2.0,21.0,34.0,57438
2.0,21.0,35.0,56916
2.0,21.0,36.0,57239
2.0,21.0,37.0,57289
2.0,21.0,38.0,57460
2.0,21.0,39.0,57559
2.0,21.0,40.0,57307
2.0,21.0,41.0,57051
2.0,21.0,42.0,57133
2.0,21.0,43.0,56978
2.0,21.0,44.0,56800
2.0,21.0,45.0,56136
2.0,21.0,46.0,56738
2.0,21.0,47.0,56279
2.0,21.0,48.0,56321
2.0,21.0,49.0,55594
2.0,21.0,50.0,55665
2.0,21.0,51.0,55665
2.0,21.0,52.0,54889
2.0,21.0,53.0,55359
2.0,21.0,54.0,54580
2.0,21.0,55.0,52253
2.0,21.0,56.0,50250
2.0,21.0,57.0,49323
2.0,21.0,58.0,48906
2.0,21.0,59.0,47202
2.0,22.0,0.0,61245
2.0,22.0,1.0,50274
2.0,22.0,2.0,50995
2.0,22.0,3.0,50225
2.0,22.0,4.0,51230
2.0,22.0,5.0,51149
2.0,22.0,6.0,51695
2.0,22.0,7.0,51201
2.0,22.0,8.0,51166
2.0,22.0,9.0,51063
2.0,22.0,10.0,51593
2.0,22.0,11.0,51066
2.0,22.0,12.0,51097
2.0,22.0,13.0,51086
2.0,22.0,14.0,50392
2.0,22.0,15.0,50670
2.0,22.0,16.0,50852
2.0,22.0,17.0,50888
2.0,22.0,18.0,50161
2.0,22.0,19.0,50806
2.0,22.0,20.0,49867
2.0,22.0,21.0,50007
2.0,22.0,22.0,49845
2.0,22.0,23.0,49913
2.0,22.0,24.0,49338
2.0,22.0,25.0,48961
2.0,22.0,26.0,47836
2.0,22.0,27.0,46782
2.0,22.0,28.0,46744
2.0,22.0,29.0,46044
2.0,22.0,30.0,49678
2.0,22.0,31.0,46985
2.0,22.0,32.0,48384
2.0,22.0,33.0,47380
2.0,22.0,34.0,47749
2.0,22.0,35.0,47476
2.0,22.0,36.0,47669
2.0,22.0,37.0,47576
2.0,22.0,38.0,47393
2.0,22.0,39.0,47149
2.0,22.0,40.0,46750
2.0,22.0,41.0,46357
2.0,22.0,42.0,46477
2.0,22.0,43.0,46594
2.0,22.0,44.0,45817
2.0,22.0,45.0,45951
2.0,22.0,46.0,46050
2.0,22.0,47.0,45657
2.0,22.0,48.0,45368
2.0,22.0,49.0,45506
2.0,22.0,50.0,44936
2.0,22.0,51.0,44749
2.0,22.0,52.0,44443
2.0,22.0,53.0,44098
2.0,22.0,54.0,43751
2.0,22.0,55.0,41653
2.0,22.0,56.0,40198
2.0,22.0,57.0,38930
2.0,22.0,58.0,38852
2.0,22.0,59.0,38020
2.0,23.0,0.0,50315
2.0,23.0,1.0,41447
2.0,23.0,2.0,42492
2.0,23.0,3.0,41415
2.0,23.0,4.0,42011
2.0,23.0,5.0,42182
2.0,23.0,6.0,42817
2.0,23.0,7.0,42129
2.0,23.0,8.0,41868
2.0,23.0,9.0,42394
2.0,23.0,10.0,42275
2.0,23.0,11.0,42297
2.0,23.0,12.0,41957
2.0,23.0,13.0,42040
2.0,23.0,14.0,41550
2.0,23.0,15.0,41930
2.0,23.0,16.0,41555
2.0,23.0,17.0,41391
2.0,23.0,18.0,41345
2.0,23.0,19.0,41257
2.0,23.0,20.0,40959
2.0,23.0,21.0,40658
2.0,23.0,22.0,40738
2.0,23.0,23.0,40638
2.0,23.0,24.0,40223
2.0,23.0,25.0,40238
2.0,23.0,26.0,38488
2.0,23.0,27.0,37567
2.0,23.0,28.0,37657
2.0,23.0,29.0,37357
2.0,23.0,30.0,40469
2.0,23.0,31.0,38956
2.0,23.0,32.0,39001
2.0,23.0,33.0,38879
2.0,23.0,34.0,39162
2.0,23.0,35.0,39037
2.0,23.0,36.0,38526
2.0,23.0,37.0,38891
2.0,23.0,38.0,38983
2.0,23.0,39.0,38531
2.0,23.0,40.0,38487
2.0,23.0,41.0,38657
2.0,23.0,42.0,38222
2.0,23.0,43.0,38217
2.0,23.0,44.0,38409
2.0,23.0,45.0,38100
2.0,23.0,46.0,37858
2.0,23.0,47.0,37679
2.0,23.0,48.0,37861
2.0,23.0,49.0,37654
2.0,23.0,50.0,37334
2.0,23.0,51.0,37271
2.0,23.0,52.0,36878
2.0,23.0,53.0,36722
2.0,23.0,54.0,35960
2.0,23.0,55.0,34493
2.0,23.0,56.0,32376
2.0,23.0,57.0,31411
2.0,23.0,58.0,31337
2.0,23.0,59.0,31028
3.0,0.0,0.0,42038
3.0,0.0,1.0,33606
3.0,0.0,2.0,34061
3.0,0.0,3.0,33333
3.0,0.0,4.0,34022
3.0,0.0,5.0,34162
3.0,0.0,6.0,34582
3.0,0.0,7.0,34183
3.0,0.0,8.0,34281
3.0,0.0,9.0,34271
3.0,0.0,10.0,34610
3.0,0.0,11.0,34294
3.0,0.0,12.0,34217
3.0,0.0,13.0,33950
3.0,0.0,14.0,34134
3.0,0.0,15.0,34063
3.0,0.0,16.0,34045
3.0,0.0,17.0,33894
3.0,0.0,18.0,33808
3.0,0.0,19.0,33515
3.0,0.0,20.0,33899
3.0,0.0,21.0,33564
3.0,0.0,22.0,33378
3.0,0.0,23.0,33496
3.0,0.0,24.0,32980
3.0,0.0,25.0,32643
3.0,0.0,26.0,31839
3.0,0.0,27.0,31671
3.0,0.0,28.0,31357
3.0,0.0,29.0,31440
3.0,0.0,30.0,33297
3.0,0.0,31.0,31977
3.0,0.0,32.0,32658
3.0,0.0,33.0,32263
3.0,0.0,34.0,32539
3.0,0.0,35.0,32193
3.0,0.0,36.0,32291
3.0,0.0,37.0,32278
3.0,0.0,38.0,32256
3.0,0.0,39.0,32095
3.0,0.0,40.0,32267
3.0,0.0,41.0,31871
3.0,0.0,42.0,31620
3.0,0.0,43.0,31864
3.0,0.0,44.0,32075
3.0,0.0,45.0,31659
3.0,0.0,46.0,31966
3.0,0.0,47.0,31819
3.0,0.0,48.0,31436
3.0,0.0,49.0,31329
3.0,0.0,50.0,31433
3.0,0.0,51.0,31198
3.0,0.0,52.0,31165
3.0,0.0,53.0,30814
3.0,0.0,54.0,30359
3.0,0.0,55.0,29242
3.0,0.0,56.0,27713
3.0,0.0,57.0,27501
3.0,0.0,58.0,27074
3.0,0.0,59.0,26628
3.0,1.0,0.0,35267
3.0,1.0,1.0,28906
3.0,1.0,2.0,29787
3.0,1.0,3.0,28929
3.0,1.0,4.0,29279
3.0,1.0,5.0,29912
3.0,1.0,6.0,30135
3.0,1.0,7.0,29871
3.0,1.0,8.0,29760
3.0,1.0,9.0,29685
3.0,1.0,10.0,30001
3.0,1.0,11.0,29947
3.0,1.0,12.0,30039
3.0,1.0,13.0,29738
3.0,1.0,14.0,29531
3.0,1.0,15.0,29684
3.0,1.0,16.0,29844
3.0,1.0,17.0,29656
3.0,1.0,18.0,29616
3.0,1.0,19.0,29563
3.0,1.0,20.0,29434
3.0,1.0,21.0,29653
3.0,1.0,22.0,29278
3.0,1.0,23.0,29263
3.0,1.0,24.0,29309
3.0,1.0,25.0,28965
3.0,1.0,26.0,28045
3.0,1.0,27.0,27959
3.0,1.0,28.0,27914
3.0,1.0,29.0,27521
3.0,1.0,30.0,29868
3.0,1.0,31.0,28218
3.0,1.0,32.0,29087
3.0,1.0,33.0,28229
3.0,1.0,34.0,28811
3.0,1.0,35.0,28997
3.0,1.0,36.0,28640
3.0,1.0,37.0,28614
3.0,1.0,38.0,29073
3.0,1.0,39.0,29044
3.0,1.0,40.0,28748
3.0,1.0,41.0,28697
3.0,1.0,42.0,28838
3.0,1.0,43.0,28760
3.0,1.0,44.0,28773
3.0,1.0,45.0,28626
3.0,1.0,46.0,28410
3.0,1.0,47.0,28457
3.0,1.0,48.0,28524
3.0,1.0,49.0,28355
3.0,1.0,50.0,28301
3.0,1.0,51.0,28170
3.0,1.0,52.0,27898
3.0,1.0,53.0,28055
3.0,1.0,54.0,27194
3.0,1.0,55.0,26357
3.0,1.0,56.0,25140
3.0,1.0,57.0,24513
3.0,1.0,58.0,24538
3.0,1.0,59.0,24384
3.0,2.0,0.0,33432
3.0,2.0,1.0,26534
3.0,2.0,2.0,27213
3.0,2.0,3.0,26889
3.0,2.0,4.0,27044
3.0,2.0,5.0,27125
3.0,2.0,6.0,27461
3.0,2.0,7.0,27125
3.0,2.0,8.0,27288
3.0,2.0,9.0,27220
3.0,2.0,10.0,27658
3.0,2.0,11.0,27722
3.0,2.0,12.0,27497
3.0,2.0,13.0,27571
